dataset,bpm,lambda,change_rate,n_beats
ballroom,83.79888268156422,85.53421343619661,0.125,42
ballroom,88.2352941176471,65.40817294939626,0.21428571428571427,44
ballroom,82.64462809917366,69.94537132565551,0.175,42
ballroom,80.32128514056227,53.48735623892648,0.21052631578947367,40
ballroom,127.65957446808541,57.19763791986277,0.12903225806451613,64
ballroom,127.65957446808541,57.19763791986277,0.12903225806451613,64
ballroom,127.65957446808541,46.77321346082741,0.19672131147540983,63
ballroom,127.65957446808517,53.48735623892648,0.14516129032258066,64
ballroom,136.36363636363598,46.77321346082741,0.16666666666666666,68
ballroom,171.42857142857162,40.90188132835702,0.12987012987012986,79
ballroom,179.64071856287444,35.76756379161564,0.14772727272727273,90
ballroom,199.99999999999952,38.2486685991696,0.10204081632653061,100
ballroom,207.97227036395213,27.351522910837083,0.1553398058252427,105
ballroom,208.33333333333314,27.351522910837083,0.14705882352941177,104
ballroom,85.71428571428581,43.73914066737794,0.38095238095238093,44
ballroom,86.58008658008663,85.53421343619661,0.11904761904761904,44
ballroom,86.95652173913038,65.40817294939626,0.19047619047619047,44
ballroom,86.95652173913027,57.19763791986277,0.2619047619047619,44
ballroom,86.95652173913027,57.19763791986277,0.2857142857142857,44
ballroom,130.43478260869642,46.77321346082741,0.1875,66
ballroom,130.4347826086958,43.73914066737794,0.203125,66
ballroom,131.57894736842107,50.01775215679556,0.15625,66
ballroom,179.64071856287444,35.76756379161564,0.17045454545454544,90
ballroom,180.18018018018057,38.2486685991696,0.13636363636363635,90
ballroom,180.1801801801801,38.2486685991696,0.14772727272727273,90
ballroom,204.0816326530609,29.24882839642645,0.15841584158415842,103
ballroom,206.89655172413853,25.57729135001686,0.19444444444444445,74
ballroom,81.08108108108105,61.16529239167693,0.21875,34
ballroom,85.71428571428564,53.48735623892648,0.2682926829268293,43
ballroom,84.21052631578964,69.94537132565551,0.1951219512195122,43
ballroom,84.6859562455894,79.9858020551139,0.14634146341463414,43
ballroom,84.86562942008477,65.40817294939626,0.21951219512195122,43
ballroom,127.65957446808493,43.73914066737794,0.22580645161290322,64
ballroom,125.7861635220125,50.01775215679556,0.18032786885245902,63
ballroom,174.4186046511624,43.73914066737794,0.10588235294117647,87
ballroom,176.99115044247768,33.447402653253896,0.19540229885057472,89
ballroom,204.0816326530609,31.277745131502087,0.14457831325301204,85
ballroom,204.0816326530609,29.24882839642645,0.16,102
ballroom,202.02020202020222,27.351522910837083,0.19387755102040816,100
ballroom,202.70270270270314,29.24882839642645,0.15,102
ballroom,84.50704225352102,65.40817294939626,0.23529411764705882,36
ballroom,82.98755186721993,85.53421343619661,0.125,42
ballroom,84.50704225352123,50.01775215679556,0.325,42
ballroom,82.53094910591469,50.01775215679556,0.275,42
ballroom,85.28784648187633,65.40817294939626,0.24390243902439024,43
ballroom,83.91608391608415,91.46750398411587,0.09523809523809523,23
ballroom,85.95988538681944,85.53421343619661,0.12195121951219512,43
ballroom,126.05042016806699,46.77321346082741,0.19672131147540983,63
ballroom,125.0,50.01775215679556,0.16393442622950818,63
ballroom,180.1801801801801,35.76756379161564,0.1590909090909091,90
ballroom,180.18018018017912,35.76756379161564,0.1797752808988764,91
ballroom,200.0,38.2486685991696,0.08163265306122448,100
ballroom,206.896551724136,25.57729135001686,0.2,102
ballroom,200.0000000000001,40.90188132835702,0.0707070707070707,101
ballroom,204.0816326530609,29.24882839642645,0.15,102
ballroom,205.4794520547937,27.351522910837083,0.16831683168316833,103
ballroom,84.50704225352102,65.40817294939626,0.2,42
ballroom,83.79888268156432,61.16529239167693,0.21951219512195122,43
ballroom,83.79888268156422,69.94537132565551,0.175,42
ballroom,87.39985433357616,53.48735623892648,0.27906976744186046,45
ballroom,83.68200836820077,85.53421343619661,0.125,42
ballroom,85.22727272727276,69.94537132565551,0.2,42
ballroom,127.65957446808541,53.48735623892648,0.14754098360655737,63
ballroom,127.65957446808541,57.19763791986277,0.13114754098360656,63
ballroom,130.43478260869642,53.48735623892648,0.140625,66
ballroom,171.42857142857073,40.90188132835702,0.14457831325301204,85
ballroom,181.8181818181813,35.76756379161564,0.1724137931034483,89
ballroom,178.83755588673637,31.277745131502087,0.22988505747126436,89
ballroom,204.0816326530609,31.277745131502087,0.14,102
ballroom,202.70270270270314,29.24882839642645,0.16,102
ballroom,200.0000000000001,38.2486685991696,0.10101010101010101,101
ballroom,206.89655172413853,25.57729135001686,0.17647058823529413,104
ballroom,81.35593220338976,53.48735623892648,0.2564102564102564,41
ballroom,89.55223880597003,61.16529239167693,0.20930232558139536,45
ballroom,78.79185817465539,53.48735623892648,0.24324324324324326,39
ballroom,93.74999999999991,65.40817294939626,0.175,42
ballroom,92.30769230769201,50.01775215679556,0.2727272727272727,46
ballroom,107.1428571428574,50.01775215679556,0.23076923076923078,54
ballroom,85.71428571428581,61.16529239167693,0.21428571428571427,44
ballroom,83.33333333333336,50.01775215679556,0.2972972972972973,39
ballroom,86.9565217391305,61.16529239167693,0.2619047619047619,44
ballroom,84.50704225352102,53.48735623892648,0.225,42
ballroom,125.0,40.90188132835702,0.22950819672131148,63
ballroom,127.65957446808468,57.19763791986277,0.13114754098360656,63
ballroom,176.73048600883692,38.2486685991696,0.13793103448275862,89
ballroom,177.2525849335304,33.447402653253896,0.19540229885057472,89
ballroom,176.4705882352942,35.76756379161564,0.1839080459770115,89
ballroom,200.0,40.90188132835702,0.08163265306122448,100
ballroom,199.99999999999952,40.90188132835702,0.07142857142857142,100
ballroom,203.38983050847523,23.918150186234946,0.2222222222222222,101
ballroom,84.50704225352108,61.16529239167693,0.175,42
ballroom,128.47965738758015,61.16529239167693,0.09836065573770492,63
ballroom,176.99115044247858,33.447402653253896,0.20224719101123595,91
ballroom,206.89655172413853,23.918150186234946,0.21428571428571427,100
ballroom,99.99999999999999,79.9858020551139,0.08333333333333333,50
ballroom,99.99999999999976,74.79730359795947,0.10416666666666667,50
ballroom,101.86757215619703,65.40817294939626,0.16666666666666666,50
ballroom,101.35135135135157,57.19763791986277,0.22916666666666666,50
ballroom,124.99999999999989,61.16529239167693,0.10714285714285714,58
ballroom,122.44897959183713,61.16529239167693,0.09836065573770492,63
ballroom,124.99999999999989,61.16529239167693,0.11475409836065574,63
ballroom,92.16589861751152,61.16529239167693,0.21739130434782608,48
ballroom,92.30769230769226,400.0000000000001,0.0,47
ballroom,92.16589861751154,85.53421343619661,0.09090909090909091,46
ballroom,100.00000000000006,74.79730359795947,0.11904761904761904,44
ballroom,99.83361064891832,79.9858020551139,0.08333333333333333,50
ballroom,162.16216216216174,43.73914066737794,0.1282051282051282,80
ballroom,172.41379310344703,57.19763791986277,0.047619047619047616,86
ballroom,169.4915254237292,40.90188132835702,0.13253012048192772,85
ballroom,88.23529411764704,61.16529239167693,0.21428571428571427,44
ballroom,115.38461538461549,50.01775215679556,0.2037037037037037,56
ballroom,74.99999999999993,65.40817294939626,0.2571428571428571,37
ballroom,75.66204287515735,104.5973669091858,0.08695652173913043,25
ballroom,122.44897959183713,349.78893517857057,0.0,56
ballroom,86.95652173913027,79.9858020551139,0.14285714285714285,44
ballroom,87.33624454148473,65.40817294939626,0.23809523809523808,44
ballroom,86.95652173913038,65.40817294939626,0.19047619047619047,44
ballroom,84.50704225352108,57.19763791986277,0.21951219512195122,43
ballroom,127.65957446808517,50.01775215679556,0.16393442622950818,63
ballroom,127.65957446808541,65.40817294939626,0.08064516129032258,64
ballroom,127.65957446808541,57.19763791986277,0.11290322580645161,64
ballroom,127.65957446808541,57.19763791986277,0.12903225806451613,64
ballroom,176.4705882352942,33.447402653253896,0.19736842105263158,78
ballroom,174.41860465116218,43.73914066737794,0.09411764705882353,87
ballroom,176.99115044247768,35.76756379161564,0.1724137931034483,89
ballroom,199.99999999999952,50.01775215679556,0.042105263157894736,97
ballroom,199.99999999999952,43.73914066737794,0.061224489795918366,100
ballroom,199.99999999999952,43.73914066737794,0.061224489795918366,100
ballroom,124.99999999999989,61.16529239167693,0.1,62
ballroom,124.99999999999989,61.16529239167693,0.1,62
ballroom,124.99999999999989,57.19763791986277,0.13333333333333333,62
ballroom,124.99999999999989,61.16529239167693,0.1,62
ballroom,124.99999999999989,61.16529239167693,0.1,62
ballroom,100.00000000000006,69.94537132565551,0.125,50
ballroom,100.00000000000003,79.9858020551139,0.0851063829787234,49
ballroom,99.99999999999999,69.94537132565551,0.12244897959183673,51
ballroom,100.00000000000006,79.9858020551139,0.08163265306122448,51
ballroom,103.44827586206897,79.9858020551139,0.08,52
ballroom,103.98613518197574,79.9858020551139,0.08,52
ballroom,103.44827586206895,74.79730359795947,0.1,52
ballroom,103.44827586206927,74.79730359795947,0.10416666666666667,50
ballroom,103.98613518197607,74.79730359795947,0.10204081632653061,51
ballroom,87.01957940536634,79.9858020551139,0.14634146341463414,43
ballroom,87.27272727272732,91.46750398411587,0.09302325581395349,45
ballroom,86.95652173913038,79.9858020551139,0.14634146341463414,43
ballroom,84.50704225352102,69.94537132565551,0.2,42
ballroom,127.65957446808541,57.19763791986277,0.11475409836065574,63
ballroom,127.65957446808541,61.16529239167693,0.09836065573770492,63
ballroom,127.65957446808515,50.01775215679556,0.16393442622950818,63
ballroom,176.4705882352942,35.76756379161564,0.16470588235294117,87
ballroom,176.4705882352942,35.76756379161564,0.1744186046511628,88
ballroom,176.4705882352942,35.76756379161564,0.16279069767441862,88
ballroom,204.0816326530609,29.24882839642645,0.15151515151515152,101
ballroom,199.99999999999952,43.73914066737794,0.061855670103092786,99
ballroom,204.08163265306104,29.24882839642645,0.16161616161616163,101
ballroom,86.9565217391305,69.94537132565551,0.19047619047619047,44
ballroom,86.95652173913044,69.94537132565551,0.19047619047619047,44
ballroom,86.95652173913041,43.73914066737794,0.3333333333333333,44
ballroom,86.95652173913044,65.40817294939626,0.21428571428571427,44
ballroom,86.95652173913044,69.94537132565551,0.19047619047619047,44
ballroom,128.2051282051282,61.16529239167693,0.09523809523809523,65
ballroom,127.65957446808541,57.19763791986277,0.1111111111111111,65
ballroom,128.2051282051282,61.16529239167693,0.09523809523809523,65
ballroom,176.99115044247785,33.447402653253896,0.19540229885057472,89
ballroom,173.91304347826144,43.73914066737794,0.09302325581395349,88
ballroom,177.51479289940823,35.76756379161564,0.1724137931034483,89
ballroom,172.91066282420715,40.90188132835702,0.10588235294117647,87
ballroom,204.0816326530609,29.24882839642645,0.16,102
ballroom,204.0816326530609,29.24882839642645,0.16,102
ballroom,204.0816326530609,27.351522910837083,0.16831683168316833,103
ballroom,204.0816326530609,27.351522910837083,0.18181818181818182,101
ballroom,204.42930153321984,29.24882839642645,0.16831683168316833,103
ballroom,83.68200836820077,97.81237178646667,0.07894736842105263,40
ballroom,85.22727272727265,79.9858020551139,0.14634146341463414,43
ballroom,130.4347826086954,61.16529239167693,0.09375,66
ballroom,133.33333333333303,53.48735623892648,0.125,66
ballroom,130.4347826086954,61.16529239167693,0.09523809523809523,65
ballroom,131.86813186813185,53.48735623892648,0.140625,66
ballroom,176.4705882352942,35.76756379161564,0.16091954022988506,89
ballroom,202.02020202020222,38.2486685991696,0.08333333333333333,98
ballroom,206.896551724136,25.57729135001686,0.19387755102040816,100
ballroom,204.7781569965866,29.24882839642645,0.15841584158415842,103
ballroom,197.3684210526314,43.73914066737794,0.06451612903225806,95
ballroom,99.99999999999999,79.9858020551139,0.0851063829787234,49
ballroom,102.04081632653045,65.40817294939626,0.16279069767441862,45
ballroom,101.86757215619718,65.40817294939626,0.16326530612244897,51
ballroom,102.04081632653045,57.19763791986277,0.20408163265306123,51
ballroom,123.96694214876034,61.16529239167693,0.1,62
ballroom,123.96694214876034,61.16529239167693,0.1,62
ballroom,123.96694214876034,61.16529239167693,0.1,62
ballroom,123.96694214876057,61.16529239167693,0.1016949152542373,61
ballroom,87.97653958944294,69.94537132565551,0.1794871794871795,41
ballroom,92.02453987730047,127.90915733966348,0.022727272727272728,46
ballroom,95.77015163607342,91.46750398411587,0.06666666666666667,47
ballroom,100.00000000000006,79.9858020551139,0.0851063829787234,49
ballroom,168.06722689075661,35.76756379161564,0.18518518518518517,83
ballroom,171.91977077363887,74.79730359795947,0.011627906976744186,88
ballroom,171.91977077363887,250.1331529929828,0.0,81
ballroom,123.9669421487608,61.16529239167693,0.09803921568627451,53
ballroom,123.96694214876034,61.16529239167693,0.10526315789473684,59
ballroom,123.96694214876034,61.16529239167693,0.10714285714285714,58
ballroom,123.71134020618571,69.94537132565551,0.07547169811320754,55
ballroom,123.71134020618571,69.94537132565551,0.06779661016949153,61
ballroom,96.15384615384608,91.46750398411587,0.06382978723404255,49
ballroom,99.99999999999976,79.9858020551139,0.0851063829787234,49
ballroom,102.04081632653045,65.40817294939626,0.16666666666666666,50
ballroom,101.86757215619694,65.40817294939626,0.16326530612244897,51
ballroom,95.84664536741211,85.53421343619661,0.08888888888888889,47
ballroom,99.99999999999976,79.9858020551139,0.0851063829787234,49
ballroom,100.00000000000006,79.9858020551139,0.08333333333333333,50
ballroom,99.66777408637869,91.46750398411587,0.0625,34
ballroom,168.06722689075622,35.76756379161564,0.18518518518518517,83
ballroom,171.42857142857073,57.19763791986277,0.04819277108433735,85
ballroom,171.91977077363887,250.1331529929828,0.0,85
ballroom,92.0245398773006,104.5973669091858,0.045454545454545456,46
ballroom,73.17073170731705,91.46750398411587,0.14285714285714285,37
ballroom,83.79888268156454,79.9858020551139,0.15,42
beatles,109.89010989011145,57.19763791986277,0.16346153846153846,314
beatles,129.3103448275866,61.16529239167693,0.0891089108910891,305
beatles,143.54066985645957,50.01775215679556,0.11904761904761904,338
beatles,136.0544217687067,43.73914066737794,0.1525974025974026,310
beatles,139.53488372093034,46.77321346082741,0.1596958174904943,265
beatles,147.78325123152493,40.90188132835702,0.18507462686567164,337
beatles,135.74660633484157,50.01775215679556,0.16104868913857678,269
beatles,112.14953271028034,50.01775215679556,0.20422535211267606,286
beatles,123.20328542094587,50.01775215679556,0.1523809523809524,212
beatles,139.86013986013918,50.01775215679556,0.13147410358565736,253
beatles,126.05042016806746,53.48735623892648,0.15081967213114755,307
beatles,120.24048096192158,57.19763791986277,0.14468085106382977,237
beatles,156.6579634464741,40.90188132835702,0.18095238095238095,317
beatles,172.41379310344175,43.73914066737794,0.10319410319410319,409
beatles,151.89873417721535,50.01775215679556,0.10424710424710425,261
beatles,122.95081967213126,57.19763791986277,0.13409961685823754,263
beatles,122.95081967213126,61.16529239167693,0.10231023102310231,305
beatles,161.72506738544067,43.73914066737794,0.12646370023419204,429
beatles,136.0544217687067,57.19763791986277,0.0856269113149847,329
beatles,77.1208226221074,69.94537132565551,0.23766816143497757,225
beatles,99.33774834437092,65.40817294939626,0.14754098360655737,185
beatles,120.240480961925,53.48735623892648,0.16725978647686832,283
beatles,126.05042016806746,53.48735623892648,0.15294117647058825,257
beatles,129.3103448275846,53.48735623892648,0.11494252873563218,350
beatles,139.53488372093034,46.77321346082741,0.17455621301775148,340
beatles,129.3103448275866,53.48735623892648,0.13702623906705538,345
beatles,107.71992818671451,65.40817294939626,0.12552301255230125,241
beatles,132.45033112582695,46.77321346082741,0.1700404858299595,249
beatles,114.72275334608038,61.16529239167693,0.12546125461254612,273
beatles,156.6579634464712,40.90188132835702,0.15873015873015872,317
beatles,171.91977077364018,43.73914066737794,0.11420612813370473,361
beatles,139.86013986014152,50.01775215679556,0.12374581939799331,301
beatles,96.61835748792264,65.40817294939626,0.16149068322981366,163
beatles,136.0544217687111,50.01775215679556,0.13544668587896252,349
beatles,126.05042016806746,53.48735623892648,0.1575091575091575,275
beatles,129.0322580645191,57.19763791986277,0.11764705882352941,325
beatles,123.20328542094587,53.48735623892648,0.14084507042253522,286
beatles,126.05042016806746,53.48735623892648,0.15272727272727274,277
beatles,89.82035928143722,61.16529239167693,0.1336405529953917,219
beatles,67.56756756756744,69.94537132565551,0.23308270676691728,135
beatles,166.66666666666694,38.2486685991696,0.18092909535452323,411
beatles,132.74336283185684,46.77321346082741,0.18777292576419213,231
beatles,126.05042016806746,50.01775215679556,0.18238993710691823,320
beatles,132.45033112582695,46.77321346082741,0.16938110749185667,309
beatles,139.53488372093034,46.77321346082741,0.16434540389972144,361
beatles,122.95081967213126,57.19763791986277,0.12941176470588237,257
beatles,161.72506738544686,43.73914066737794,0.12101910828025478,473
beatles,123.20328542094408,53.48735623892648,0.16115702479338842,244
beatles,95.69377990430598,74.79730359795947,0.12340425531914893,237
beatles,129.3103448275866,61.16529239167693,0.09841269841269841,317
beatles,171.9197707736406,40.90188132835702,0.1319796954314721,396
beatles,94.78672985782057,79.9858020551139,0.10900473933649289,213
beatles,171.9197707736371,43.73914066737794,0.12410501193317422,421
beatles,184.615384615383,50.01775215679556,0.05305039787798409,379
beatles,136.0544217687067,53.48735623892648,0.11384615384615385,327
beatles,88.36524300441799,79.9858020551139,0.12849162011173185,181
beatles,132.45033112582695,46.77321346082741,0.18118466898954705,289
beatles,123.20328542094228,57.19763791986277,0.12401055408970976,381
beatles,93.02325581395407,79.9858020551139,0.10407239819004525,223
beatles,112.35955056179948,65.40817294939626,0.12077294685990338,209
beatles,178.0415430267045,33.447402653253896,0.19437939110070257,429
beatles,136.0544217687067,53.48735623892648,0.11370262390670553,345
beatles,120.240480961925,53.48735623892648,0.18067226890756302,240
beatles,96.07686148919063,57.19763791986277,0.19047619047619047,191
beatles,136.0544217687067,53.48735623892648,0.11873350923482849,381
beatles,122.95081967213126,65.40817294939626,0.08362369337979095,289
beatles,178.04154302670824,33.447402653253896,0.1813031161473088,355
beatles,114.94252873563408,61.16529239167693,0.14133333333333334,377
beatles,120.240480961925,57.19763791986277,0.14285714285714285,317
beatles,129.3103448275866,53.48735623892648,0.12286689419795221,295
beatles,122.1995926680263,46.77321346082741,0.18575851393188855,325
beatles,117.41682974559664,61.16529239167693,0.12052117263843648,309
beatles,97.40259740259738,65.40817294939626,0.16279069767441862,260
beatles,95.7701516360745,79.9858020551139,0.10822510822510822,233
beatles,86.08321377331387,85.53421343619661,0.10945273631840796,203
beatles,103.44827586206864,65.40817294939626,0.14644351464435146,241
beatles,129.0322580645152,43.73914066737794,0.16226415094339622,267
beatles,126.05042016806746,57.19763791986277,0.1254355400696864,289
beatles,89.02077151335224,79.9858020551139,0.1306532663316583,201
beatles,132.74336283185684,50.01775215679556,0.14836795252225518,339
beatles,139.534883720928,50.01775215679556,0.13261648745519714,281
beatles,103.27022375215344,69.94537132565551,0.12709030100334448,301
beatles,126.05042016806746,43.73914066737794,0.21364985163204747,339
beatles,83.33333333333306,57.19763791986277,0.1935483870967742,188
beatles,110.09174311926678,61.16529239167693,0.13978494623655913,281
beatles,106.57193605683523,57.19763791986277,0.17472118959107807,271
beatles,117.41682974559787,65.40817294939626,0.09795918367346938,247
beatles,132.450331125828,46.77321346082741,0.18359375,258
beatles,161.72506738544686,38.2486685991696,0.11688311688311688,310
beatles,161.72506738544686,38.2486685991696,0.16619718309859155,357
beatles,126.05042016806746,50.01775215679556,0.17627118644067796,297
beatles,136.05442176870727,57.19763791986277,0.09480122324159021,329
beatles,126.05042016806746,50.01775215679556,0.1790633608815427,365
beatles,95.69377990430694,65.40817294939626,0.16666666666666666,176
beatles,112.35955056179648,69.94537132565551,0.09830508474576272,297
beatles,129.3103448275866,40.90188132835702,0.19444444444444445,398
beatles,122.95081967213126,61.16529239167693,0.11044776119402985,337
beatles,112.35955056179948,61.16529239167693,0.13523131672597866,283
beatles,126.05042016806746,43.73914066737794,0.20090293453724606,445
beatles,113.85199240986695,43.73914066737794,0.2040133779264214,301
beatles,139.86013986013918,50.01775215679556,0.14246575342465753,367
beatles,87.59124087591223,79.9858020551139,0.14163090128755365,235
beatles,122.95081967213059,61.16529239167693,0.12292358803986711,303
beatles,120.0,57.19763791986277,0.13245033112582782,153
beatles,80.75370121130297,69.94537132565551,0.2144927536231884,347
beatles,84.7457627118646,50.01775215679556,0.1556420233463035,259
beatles,72.6392251815974,69.94537132565551,0.24644549763033174,213
beatles,92.30769230769351,74.79730359795947,0.14388489208633093,141
beatles,99.5024875621888,46.77321346082741,0.24307692307692308,327
beatles,117.41682974559787,69.94537132565551,0.07885304659498207,281
beatles,86.2068965517244,79.9858020551139,0.14285714285714285,394
beatles,99.337748344371,65.40817294939626,0.14925373134328357,337
beatles,114.72275334607804,61.16529239167693,0.12539184952978055,321
beatles,97.48172217709222,69.94537132565551,0.1519434628975265,285
beatles,103.44827586206927,65.40817294939626,0.1368421052631579,382
beatles,143.54066985645716,57.19763791986277,0.08882521489971347,351
beatles,75.94936708860563,85.53421343619661,0.16382252559726962,295
beatles,120.24048096192392,46.77321346082741,0.18699186991869918,248
beatles,112.35955056179948,65.40817294939626,0.11271676300578035,348
beatles,89.88764044943838,79.9858020551139,0.1038961038961039,79
beatles,114.94252873563232,61.16529239167693,0.12897196261682242,537
beatles,89.15304606240689,74.79730359795947,0.14418604651162792,217
beatles,71.77033492822979,85.53421343619661,0.16666666666666666,140
beatles,80.75370121130297,79.9858020551139,0.17266187050359713,280
beatles,84.7457627118646,79.9858020551139,0.15064102564102563,314
beatles,94.04388714733466,61.16529239167693,0.2052980132450331,153
beatles,103.27022375215282,74.79730359795947,0.09941520467836257,173
beatles,67.11409395973166,85.53421343619661,0.21390374331550802,189
beatles,139.53488372093034,40.90188132835702,0.2140845070422535,357
beatles,117.41682974559787,50.01775215679556,0.1708185053380783,283
beatles,75.94936708860699,85.53421343619661,0.175,242
beatles,105.44815465729302,61.16529239167693,0.17110266159695817,265
beatles,99.33774834437332,65.40817294939626,0.15458937198067632,416
beatles,120.240480961925,53.48735623892648,0.16379310344827586,350
beatles,83.33333333333347,74.79730359795947,0.17002881844380405,349
beatles,66.29834254143638,79.9858020551139,0.22395833333333334,194
beatles,132.45033112582695,50.01775215679556,0.16853932584269662,447
beatles,58.082360172987755,85.53421343619661,0.23157894736842105,192
beatles,92.3076923076925,74.79730359795947,0.14173228346456693,256
beatles,80.75370121130528,74.79730359795947,0.19248826291079812,215
beatles,89.15304606240689,69.94537132565551,0.17597765363128492,360
beatles,74.90636704119832,91.46750398411587,0.14917127071823205,183
beatles,100.50251256281265,57.19763791986277,0.1574074074074074,110
beatles,164.8351648351661,35.76756379161564,0.19696969696969696,200
beatles,80.75370121130607,91.46750398411587,0.12337662337662338,156
beatles,80.75370121130607,65.40817294939626,0.19834710743801653,123
beatles,84.74576271186375,74.79730359795947,0.1791044776119403,136
beatles,123.20328542094587,57.19763791986277,0.12840466926070038,259
beatles,101.35135135135125,57.19763791986277,0.20588235294117646,36
beatles,109.89010989011001,61.16529239167693,0.15258855585831063,369
beatles,117.41682974559787,57.19763791986277,0.14788732394366197,428
beatles,152.28426395938877,46.77321346082741,0.11367673179396093,565
beatles,179.64071856287444,40.90188132835702,0.11528150134048257,375
beatles,156.65796344647518,40.90188132835702,0.17894736842105263,97
beatles,84.74576271186417,69.94537132565551,0.14,52
beatles,83.33333333333347,91.46750398411587,0.11538461538461539,288
beatles,90.77155824508301,74.79730359795947,0.12757201646090535,245
beatles,66.22516556291426,91.46750398411587,0.16299559471365638,229
beatles,129.31034482758264,61.16529239167693,0.08469055374592833,309
beatles,122.95081967213126,69.94537132565551,0.07516339869281045,308
gtzan,125.1303441084468,46.77321346082741,0.18032786885245902,63
gtzan,67.56756756756758,119.61197898474161,0.09375,34
gtzan,156.65796344647555,35.76756379161564,0.2236842105263158,78
gtzan,62.27296315516354,85.53421343619661,0.27586206896551724,31
gtzan,134.2281879194628,53.48735623892648,0.13846153846153847,67
gtzan,68.49315068493152,74.79730359795947,0.15151515151515152,35
gtzan,74.76635514018697,33.447402653253896,0.42857142857142855,37
gtzan,92.66409266409248,43.73914066737794,0.26666666666666666,47
gtzan,168.06722689075661,33.447402653253896,0.1927710843373494,85
gtzan,81.96721311475417,74.79730359795947,0.18421052631578946,40
gtzan,80.10680907877163,85.53421343619661,0.13157894736842105,40
gtzan,55.607043558850755,97.81237178646667,0.19230769230769232,28
gtzan,93.16770186335403,65.40817294939626,0.2,47
gtzan,106.57193605683842,53.48735623892648,0.19230769230769232,54
gtzan,84.62623413258103,38.2486685991696,0.425,42
gtzan,98.4413453650533,57.19763791986277,0.23404255319148937,49
gtzan,100.33444816053485,50.01775215679556,0.22448979591836735,51
gtzan,169.49152542372877,38.2486685991696,0.1686746987951807,85
gtzan,82.64462809917366,91.46750398411587,0.10256410256410256,41
gtzan,123.20328542094454,69.94537132565551,0.06666666666666667,62
gtzan,137.61467889908258,50.01775215679556,0.13636363636363635,68
gtzan,100.33444816053529,69.94537132565551,0.125,50
gtzan,99.33774834437092,61.16529239167693,0.19148936170212766,49
gtzan,96.61835748792271,61.16529239167693,0.19148936170212766,49
gtzan,103.44827586206895,69.94537132565551,0.12,52
gtzan,94.04388714733531,43.73914066737794,0.2608695652173913,48
gtzan,93.530787217459,50.01775215679556,0.26666666666666666,47
gtzan,103.44827586206895,69.94537132565551,0.12,52
gtzan,127.65957446808541,35.76756379161564,0.25,62
gtzan,109.89010989011001,57.19763791986277,0.18867924528301888,55
gtzan,117.41682974559704,61.16529239167693,0.125,58
gtzan,124.74012474012477,38.2486685991696,0.23333333333333334,62
gtzan,154.24164524421585,43.73914066737794,0.12,77
gtzan,93.53078721745912,69.94537132565551,0.15555555555555556,47
gtzan,129.3103448275862,53.48735623892648,0.09523809523809523,65
gtzan,113.63636363636316,43.73914066737794,0.2909090909090909,57
gtzan,75.9013282732448,57.19763791986277,0.22857142857142856,37
gtzan,86.83068017366149,43.73914066737794,0.2926829268292683,43
gtzan,116.27906976744225,91.46750398411587,0.03571428571428571,58
gtzan,172.41379310344817,74.79730359795947,0.012048192771084338,85
gtzan,127.65957446808468,53.48735623892648,0.14754098360655737,63
gtzan,59.76095617529878,127.90915733966348,0.10714285714285714,30
gtzan,129.31034482758614,79.9858020551139,0.03278688524590164,63
gtzan,202.70270270270314,31.277745131502087,0.1414141414141414,101
gtzan,121.7038539553756,65.40817294939626,0.1016949152542373,61
gtzan,150.0,46.77321346082741,0.136986301369863,75
gtzan,120.24048096192415,53.48735623892648,0.1724137931034483,60
gtzan,62.27296315516348,91.46750398411587,0.20689655172413793,31
gtzan,136.05442176870727,65.40817294939626,0.06060606060606061,68
gtzan,198.01980198019749,31.277745131502087,0.06315789473684211,97
gtzan,101.26582278480993,65.40817294939626,0.16326530612244897,51
gtzan,180.9954751131229,33.447402653253896,0.16853932584269662,91
gtzan,132.450331125828,40.90188132835702,0.234375,66
gtzan,184.615384615385,46.77321346082741,0.06593406593406594,93
gtzan,105.44815465729367,61.16529239167693,0.17647058823529413,53
gtzan,107.71992818671481,79.9858020551139,0.07692307692307693,54
gtzan,149.62593516209483,46.77321346082741,0.1388888888888889,74
gtzan,131.00436681222652,46.77321346082741,0.1875,66
gtzan,112.35955056179797,74.79730359795947,0.07272727272727272,57
gtzan,90.7715582450832,74.79730359795947,0.13953488372093023,45
gtzan,154.639175257732,40.90188132835702,0.18421052631578946,78
gtzan,107.71992818671447,91.46750398411587,0.038461538461538464,54
gtzan,163.93442622950835,43.73914066737794,0.125,82
gtzan,161.72506738544377,57.19763791986277,0.05063291139240506,81
gtzan,161.72506738544456,57.19763791986277,0.05063291139240506,81
gtzan,78.94736842105266,85.53421343619661,0.15789473684210525,40
gtzan,147.78325123152624,40.90188132835702,0.18055555555555555,74
gtzan,147.78325123152624,43.73914066737794,0.18055555555555555,74
gtzan,68.49315068493149,91.46750398411587,0.18181818181818182,35
gtzan,97.40259740259745,69.94537132565551,0.14893617021276595,49
gtzan,110.29411764705873,46.77321346082741,0.2222222222222222,56
gtzan,117.41682974559704,74.79730359795947,0.07017543859649122,59
gtzan,116.05415860735022,61.16529239167693,0.125,58
gtzan,147.78325123152624,38.2486685991696,0.20833333333333334,74
gtzan,156.65796344647518,38.2486685991696,0.18181818181818182,79
